match_id,home,away,home_id,home_total_shots,home_shots_on_goal,home_shots_insidebox,away_id,away_total_shots,away_shots_on_goal,away_shots_insidebox,home_scored_penalties,away_scored_penalties,home_total_penalties,away_total_penalties,home_shots_outsidebox,away_shots_outsidebox,home_xGol,away_xGol,home_xPoints,away_xPoints,home_Points,away_Points
867959,0,0,51,13,7,8,34,4,1,3,0,0,0,0,5,1,1.05909,0.35795,1.8905,0.701,1,1
867960,2,2,49,16,3,11,47,10,5,8,0,0,0,0,5,2,1.37223,0.92466,1.6935,1.053,1,1
867961,1,1,40,24,4,16,52,7,3,5,0,0,0,0,8,2,2.02856,0.6115200000000001,2.3365,0.5385,1,1
867962,4,0,50,19,7,12,35,3,1,1,0,0,0,0,7,2,1.56623,0.194,2.4265000000000003,0.359,3,0
867963,1,0,65,13,6,10,48,19,5,10,0,0,0,1,3,9,1.1782300000000001,2.262624,0.7685,2.0665,3,0
867964,2,2,41,14,4,9,63,13,5,11,0,0,0,0,5,2,1.16347,1.2378,1.3215000000000001,1.4144999999999999,1,1
867965,0,0,39,7,1,4,36,9,3,8,0,0,0,1,3,1,0.5519499999999999,1.695384,0.5635,2.2155,1,1
867966,0,3,35,6,1,4,42,14,6,11,0,0,0,0,2,3,0.50714,1.28261,0.7115,1.983,0,3
867967,3,1,52,17,9,15,66,13,5,11,0,0,1,0,2,2,2.470854,1.2378,2.152,0.691,3,0
867968,1,1,45,19,8,9,65,14,5,7,0,0,0,0,10,7,1.38752,1.04433,1.6095,1.154,1,1
867969,3,2,36,18,9,13,55,13,5,11,0,0,0,0,5,2,1.5809900000000001,1.2378,1.6405,1.1125,3,0
867970,3,0,63,12,6,9,49,14,3,9,0,0,0,0,3,5,1.07385,1.16347,1.244,1.4244999999999999,3,0
867971,1,2,46,6,1,4,41,9,3,6,0,0,0,0,2,3,0.50714,0.76071,1.033,1.584,0,3
867972,2,1,33,13,5,8,40,17,5,15,0,0,0,0,5,2,1.05909,1.6553200000000001,0.956,1.8114999999999999,3,0
867973,3,3,34,12,6,10,50,21,10,14,0,0,0,0,2,7,1.13342,1.7749899999999998,0.946,1.8025,1,1
867974,1,0,47,11,4,10,39,20,3,7,0,0,0,0,1,13,1.08861,1.31319,1.2005000000000001,1.5210000000000001,3,0
867975,0,2,48,13,3,8,51,11,2,9,0,1,0,1,5,2,1.05909,1.844574,0.851,1.947,0,3
867976,2,1,42,22,8,16,36,11,3,9,0,0,0,0,6,2,1.93894,1.02904,1.963,0.7795,3,0
867977,0,1,66,9,3,5,48,7,2,1,0,0,0,0,4,6,0.7011400000000001,0.37324,1.5915,0.9625,0,3
867978,1,1,55,20,5,14,45,14,7,8,0,0,0,0,6,6,1.7301799999999998,1.1038999999999999,1.7469999999999999,0.95,1,1
867979,1,0,51,13,4,11,63,10,2,7,0,0,0,0,2,3,1.2378,0.8650899999999999,1.6640000000000001,1.082,3,0
867980,2,1,49,7,3,5,46,17,5,11,0,0,0,0,2,6,0.6115200000000001,1.41704,0.7495,1.988,3,0
867981,9,0,40,19,12,16,35,5,2,3,0,0,0,0,3,2,1.80451,0.40276,2.3405,0.4455,3,0
867982,4,2,50,18,5,14,52,2,2,1,0,0,0,0,4,1,1.64056,0.14919,2.476,0.306,3,0
867983,0,2,65,17,1,9,47,18,7,11,0,0,0,1,8,7,1.2979,2.277384,0.7565,1.9945000000000002,0,3
867984,0,1,41,17,5,14,33,11,6,9,0,0,0,0,3,2,1.59575,1.02904,1.8079999999999998,0.9684999999999999,0,3
867985,1,1,39,10,4,5,34,21,6,11,0,0,0,0,5,10,0.7459500000000001,1.5962800000000001,0.7795000000000001,1.9575,1,1
867986,0,0,35,5,2,4,39,17,4,11,0,0,0,0,1,6,0.46233,1.41704,0.6020000000000001,2.1045,1,1
867987,2,1,42,22,9,14,66,4,3,3,0,0,0,0,8,1,1.8197999999999999,0.35795,2.3855000000000004,0.396,3,0
867988,2,1,36,10,3,7,51,7,4,6,0,1,0,1,3,1,0.8650899999999999,1.486624,0.892,1.7890000000000001,3,0
867989,1,1,63,14,5,10,45,7,2,3,0,0,0,0,4,4,1.2230400000000001,0.49238,1.9455,0.8049999999999999,1,1
867990,0,1,46,10,2,2,33,9,2,7,0,0,0,0,8,2,0.56724,0.82028,1.0805,1.553,0,3
867991,1,1,48,14,4,9,47,12,3,8,0,0,0,0,5,4,1.16347,1.01428,1.456,1.253,1,1
867992,1,1,52,13,4,7,55,9,3,8,0,0,0,0,6,1,0.99952,0.87985,1.3995,1.2665000000000002,1,1
867993,2,1,41,9,7,4,49,10,4,8,0,0,0,0,5,2,0.64157,0.92466,1.1185,1.571,3,0
867994,2,1,40,23,6,16,34,5,2,2,0,0,0,0,7,3,1.9837500000000001,0.34319,2.4855,0.34950000000000003,3,0
867995,6,0,50,17,9,12,65,8,1,4,0,0,0,0,5,4,1.47661,0.59676,2.011,0.6775,3,0
867996,1,1,66,3,1,2,50,13,4,8,0,0,0,0,1,5,0.25357,1.05909,0.6045,2.0300000000000002,1,1
867997,5,2,55,14,8,10,63,17,6,9,1,0,1,0,4,8,2.038574,1.2979,1.8605,0.9009999999999999,3,0
867998,5,2,51,23,11,12,46,6,4,5,1,0,1,0,11,1,2.5610039999999996,0.56671,2.574,0.3315,3,0
867999,2,1,49,8,3,5,48,6,3,3,0,0,0,0,3,3,0.6563300000000001,0.44756999999999997,1.4685000000000001,1.0645,3,0
868000,0,0,45,14,3,11,40,23,8,20,0,0,0,0,3,3,1.28261,2.22203,0.8565,1.9445000000000001,1,1
868001,3,1,33,10,6,7,42,16,3,9,0,0,0,0,3,7,0.8650899999999999,1.25309,1.0735000000000001,1.657,3,0
868002,0,0,34,23,6,20,52,19,9,8,0,0,0,0,3,11,2.22203,1.32795,1.9420000000000002,0.8444999999999999,1,1
868003,2,3,65,11,3,8,35,8,3,6,1,0,1,0,3,2,1.785004,0.7159,2.133,0.6645,0,3
868004,2,1,47,23,10,17,36,9,3,6,0,0,0,0,6,3,2.04332,0.76071,2.1734999999999998,0.583,3,0
868005,1,0,39,7,2,6,41,12,1,7,0,0,0,0,1,5,0.67109,0.95471,1.094,1.5635000000000001,3,0
868008,1,1,52,10,5,5,33,15,4,8,0,0,0,0,5,7,0.7459500000000001,1.14871,1.0585,1.663,1,1
868009,2,1,36,8,3,6,49,20,10,14,0,0,0,0,2,6,0.7159,1.7301799999999998,0.676,2.067,3,0
868013,4,2,50,16,6,10,47,9,3,6,0,0,0,0,6,3,1.3126600000000002,0.76071,1.758,0.9279999999999999,3,0
868016,1,0,66,11,3,6,41,7,1,3,0,0,0,0,5,4,0.85033,0.49238,1.634,0.982,3,0
868017,0,3,55,5,2,4,42,13,7,8,0,0,0,0,1,5,0.46233,1.05909,0.8245,1.8784999999999998,0,3
868020,1,0,45,7,2,3,48,14,4,12,0,0,0,0,4,2,0.49238,1.34218,0.6735,2.045,3,0
868022,1,1,34,20,7,13,35,10,3,5,1,0,1,0,7,5,2.486144,0.7459500000000001,2.412,0.431,1,1
868023,2,3,65,11,3,7,36,15,7,10,0,0,0,0,4,5,0.9098999999999999,1.2678500000000001,1.0675,1.604,0,3
868024,6,2,47,16,11,10,46,19,7,8,0,1,0,1,6,11,1.3126600000000002,2.143484,0.9225,1.904,3,0
868025,0,3,39,6,1,3,50,16,7,6,0,0,0,0,3,10,0.44756999999999997,1.0743800000000001,0.7989999999999999,1.893,0,3
868026,0,0,35,7,1,5,55,13,4,10,0,0,0,0,2,3,0.6115200000000001,1.1782300000000001,0.9045000000000001,1.739,1,1
868027,3,1,42,22,9,11,47,7,3,4,0,1,0,1,11,3,1.64109,1.367484,1.5390000000000001,1.191,3,0
868028,1,2,52,7,3,4,49,13,3,10,0,0,0,0,3,3,0.5519499999999999,1.1782300000000001,0.8055,1.875,0,3
868029,1,4,36,3,1,2,34,19,10,16,0,0,0,0,1,3,0.25357,1.80451,0.3305,2.4795000000000003,0,3
868030,0,0,63,6,1,4,66,19,7,12,0,0,0,0,2,7,0.50714,1.56623,0.596,2.1630000000000003,1,1
868031,4,0,46,17,7,10,65,10,3,8,0,0,0,0,7,2,1.3574700000000002,0.92466,1.738,1.0430000000000001,3,0
868032,3,3,40,15,7,12,51,6,6,6,0,0,0,0,3,0,1.38699,0.62628,1.951,0.8225,1,1
868033,6,3,50,22,10,17,33,12,8,6,0,1,0,1,5,6,1.99851,1.710674,1.5770000000000002,1.236,3,0
868034,1,2,41,22,6,15,45,12,5,6,0,0,0,0,7,6,1.8793700000000002,0.8951399999999999,2.057,0.7444999999999999,0,3
868035,2,0,48,18,5,10,39,15,4,5,0,0,0,0,8,10,1.4022800000000002,0.9700000000000001,1.6285,1.0010000000000001,3,0
868036,2,1,35,10,4,8,46,9,5,8,0,0,0,0,2,1,0.92466,0.87985,1.342,1.3275000000000001,3,0
